User ID,User name,User influence,Tweet text,Tweet ID,Posting date,Retweets,Hash tags,Mentions,Links
tinu_franklin,FrankŽ B♛,,"#EyeAm #AishwaryaRaiBachchan, @juniorbachchan ,#AaradhyaBachchan @SrBachchan #JayaBachchan Die-hard Fan!!  ❤ ❤ ❤ ❤ ",http://twitter.com/tinu_franklin/status/357848969415630849,2013-07-18,2,"#EyeAm,#AishwaryaRaiBachchan,#JayaBachchan","@juniorbachchan,@SrBachchan",
fmxtjasminej,Jasmine Jaywant,,"@SrBachchan @anamikadubai @incredibleanj @1mgupta Sir, masti & sirf masti!! Bus deewanagi deewanagi deewanagi hai. Aap seriously na lein sir ",http://twitter.com/fmxtjasminej/status/358294944798089217,2013-07-19,0,,"@SrBachchan,@anamikadubai,@incredibleanj,@1mgupta",
amwdhn,Andini,,"""@BollywoodMyLove: OK I love this kind of pics: funny, soooo cute and with @SrBachchan and @juniorbachchan awwwwww  ",http://twitter.com/amwdhn/status/357286210416291840,2013-07-16,3,,"@SrBachchan,@juniorbachchan","http://t.co/dc0U16yF8o"""
nickadvani,Nikhil Advani,,Thank you @SrBachchan. Your words of praise mean a lot to all of us. @ShankarEhsanLoy @ashesinwind69 #DDay team. ,http://twitter.com/nickadvani/status/356861825528242176,2013-07-15,2,#DDay,"@SrBachchan,@ShankarEhsanLoy,@ashesinwind69",
bhatiaapurv,ApurvBhatia,,80% of Deewar was shot at night.Why ? Coz @SrBachchan ws doing Sholay n Deewar simultaneously & Sholay needed 2 b shot during d day ! ;) ,http://twitter.com/bhatiaapurv/status/358267352070107136,2013-07-19,0,,@SrBachchan,
kankanac,KANKANA,,@SrBachchan Mujhey toh counting nehi aata:( @FmXtJasmineJ @1mgupta @anamikadubai ,http://twitter.com/kankanac/status/358290979758936064,2013-07-19,0,,"@SrBachchan,@FmXtJasmineJ,@1mgupta,@anamikadubai",
raj20k,Rajesh Kejriwal,,"@saikarun Further: ""Julm ki bisaat par jo mohre tumne bichhaye thhe, unka rukh palat gaya hai Sahni seth!"" @SrBachchan @1mgupta @shuklamit ",http://twitter.com/raj20k/status/357824634969796608,2013-07-18,0,,"@saikarun,@SrBachchan,@1mgupta,@shuklamit",
sanslavoix,_S_,,@srbachchan Thats the defying act of Indian legislature (or shud I say Legs-Lucher) bodies. #ChangeIsInevitable #ThingAgain @deewanabharat ,http://twitter.com/sanslavoix/status/358165505091186688,2013-07-19,2,"#ChangeIsInevitable,#ThingAgain","@srbachchan,@deewanabharat",
asif_bachchan,Asif Iqbal,,@SrBachchan @ilanasegev35 @nasimash_ashir great human being your religion doesn't matter to me n Im a muslim humanity comes first ,http://twitter.com/asif_bachchan/status/356495076152721409,2013-07-14,2,,"@SrBachchan,@ilanasegev35,@nasimash_ashir",
whistling_woods,Whistling Woods,,"#WWIConvocation The graduating batch receives blessings from stalwarts like @SrBachchan ,  Pt.Hari Prasad Chaurasia & Pt. Shivkumar Sharma ",http://twitter.com/whistling_woods/status/357438522094915587,2013-07-17,0,#WWIConvocation,@SrBachchan,
tejasmankodi,Tejas Mankodi,,@mahendraJC @SrBachchan Agree with Mahendra...Amit Ji. Dying to see you in an Action/Thriller movie and not an aging/crying Satyagrahi :-( ,http://twitter.com/tejasmankodi/status/357957231536377857,2013-07-18,0,,"@mahendraJC,@SrBachchan",
sakshipandit3,sakshipandit,,Another shot of #KaunBanegaCrorepati starting on @SonyTV soon in weekend slot. @SrBachchan  ,http://twitter.com/sakshipandit3/status/357423222796460033,2013-07-17,3,#KaunBanegaCrorepati,"@SonyTV,@SrBachchan",http://t.co/acpIhwpZcO
luvbachchan,Bachchan Fans Indo,,@nelsonmandela.. sorry sir for late Gift... for u from us @srbachchan @juniorbachchan Aishwarya Biggest Fans #HB  ,http://twitter.com/luvbachchan/status/358049590299201537,2013-07-18,3,#HB,"@nelsonmandela,@srbachchan,@juniorbachchan",http://t.co/xxyCqI2pvh
henne38,mona hahn,,"@iamsrk  The world, my dear angel, you're my god @iHrithik @karanjohar @SrBachchan soo sweet , we love you all dear greetings from berlin ",http://twitter.com/henne38/status/357258591259992066,2013-07-16,0,,"@iamsrk,@iHrithik,@karanjohar,@SrBachchan",
hasmit_dil_se,Hasmit The Evil King,,#3MillionAkkians.. great Indians like @NarendraModi & @SrBachchan.. members of this amazing #Akkians family.. #ProudAkkian ,http://twitter.com/hasmit_dil_se/status/356378647898230785,2013-07-14,0,"#3MillionAkkians,#Akkians,#ProudAkkian","@NarendraModi,@SrBachchan",
siddharth_sg,siddharth gour,,@SrBachchan Sikhne koi umar nahi hoti ~ KBC promo ... Aapke aate hi T.V ki brightness maximum ho jati hai .... :)))) ,http://twitter.com/siddharth_sg/status/358282925835427841,2013-07-19,0,,@SrBachchan,
anatmagen,ANAT MAGEN,,@LUVBACHCHAN @AbhiAsh_IndoFc @SrBachchan @juniorbachchan well..if i am not wrong..:)))))) ,http://twitter.com/anatmagen/status/357064560206819329,2013-07-16,2,,"@LUVBACHCHAN,@AbhiAsh_IndoFc,@SrBachchan,@juniorbachchan",
maryam_r1990,Maryam,,@SrBachchan sir i n my best friend when we were 7 years old...i am that one down :)  ,http://twitter.com/maryam_r1990/status/356127730733027330,2013-07-13,2,,@SrBachchan,http://t.co/cWsRbi6XXD
anatmagen,ANAT MAGEN,,@shuklamit yaaaaaaaaaa..Amit....is this the pic you talked about you want to share with him @SrBachchan ?WOW!!SIR..DO YOU REMEMBER THIS ONE? ,http://twitter.com/anatmagen/status/357412104644472833,2013-07-17,0,,"@shuklamit,@SrBachchan",
shuklamit,अमित,,"@ImJasbir Thanks Jasbir, Seriously very happy. @MosesSapir @SrBachchan ",http://twitter.com/shuklamit/status/358466752314736641,2013-07-20,0,,"@ImJasbir,@MosesSapir,@SrBachchan",
anatmagen,ANAT MAGEN,,@AbhiAsh_IndoFc @SrBachchan @juniorbachchan @LUVBACHCHAN may God bless the Bachchan Family always Amen.... ,http://twitter.com/anatmagen/status/356795808336719874,2013-07-15,2,,"@AbhiAsh_IndoFc,@SrBachchan,@juniorbachchan,@LUVBACHCHAN",
bluffmastermodi,Bluffmaster Modi,,Does @SrBachchan know about the attrocities on Dalits in Gujarat under #fekunumber1 ,http://twitter.com/bluffmastermodi/status/355656561839992832,2013-07-13,8,#fekunumber1,@SrBachchan,
prasanna170,Prasanna,,@juniorbachchan @iamsrk @realpreityzinta @SrBachchan KANK is a great movie I think songs in the movie are great still listen to them. ,http://twitter.com/prasanna170/status/356281104245862400,2013-07-13,0,,"@juniorbachchan,@iamsrk,@realpreityzinta,@SrBachchan",
mukherjiratna,Mili(R),,@LUVBACHCHAN @AbhiAsh_IndoFc @SrBachchan @juniorbachchan Wow its awesome pic:-) ,http://twitter.com/mukherjiratna/status/357810972443951105,2013-07-18,2,,"@LUVBACHCHAN,@AbhiAsh_IndoFc,@SrBachchan,@juniorbachchan",
sdy397,Rajan,,@SrBachchan @abcul sir why is your wife still part of india's disgusting party n why she was trying to save criminal Sanjay Dutt? ,http://twitter.com/sdy397/status/357613921940676609,2013-07-17,0,,"@SrBachchan,@abcul",
nitishmurthy,Nitish Murthy,,@SrBachchan Tried the Twitter desktop client TweetDeck yet ,http://twitter.com/nitishmurthy/status/356845998372425728,2013-07-15,59000,,@SrBachchan,
saikarun,SAIKARUN.B,,@SrBachchan #SoDD :kabke bichade huey hum aaj..#Laawaris @1mgupta @shuklamit @raj20k ,http://twitter.com/saikarun/status/357147767870717952,2013-07-16,0,#SoDD,"@SrBachchan,@1mgupta,@shuklamit,@raj20k",
puppynaz,Brian Nazareth,,"@SrBachchan dear Amit uncle, cannot adequately describe what this means to me... thank you ",http://twitter.com/puppynaz/status/356306521145090048,2013-07-14,113,,@SrBachchan,
cspraveenjain,प्रवीण जैन,,"@SrBachchan @rahuldev2 भाषाओं के लिए लड़ने वाला आज तिहाड़ में, आप लोग चुप क्यों हैं #shyamrudra #Hindi #Tamil #Marathi ",http://twitter.com/cspraveenjain/status/358165961544712192,2013-07-19,0,"#shyamrudra,#Hindi,#Tamil,#Marathi","@SrBachchan,@rahuldev2",
winzi8,Winz,,@karanjohar @MadhuriDixit1 Salsa on Nain Lad Jaive ws choreographed by @terencehere n DID 2 @amar_kunwar  &Kriti danced 2 it for @SrBachchan ,http://twitter.com/winzi8/status/356444957634068480,2013-07-14,2,,"@karanjohar,@MadhuriDixit1,@terencehere,@amar_kunwar,@SrBachchan",
kankanac,KANKANA,,@SrBachchan Sir pls see this awesome pic from yesterday :) @KANKANAC @iamrikib  ,http://twitter.com/kankanac/status/358294159058554880,2013-07-19,2,,"@SrBachchan,@KANKANAC,@iamrikib",http://t.co/MLb6Ou4U0u
sukirti_,҉  Nautanki devi  ҉,,@SrBachchan at 6th #WWIConvocation. Addressing the #2013Batch . Our pleasure to have him at the event ,http://twitter.com/sukirti_/status/357471356675293185,2013-07-17,2,"#WWIConvocation,#2013Batch",@SrBachchan,
carlarejoices,Carla Lewis,,@shaynalyne @SrBachchan @britneyspears @BillGates @chrisbrown @CSLewisU @SantinoCantalup @CaronJenny @Francischan-Let's Just Praise The Lord ,http://twitter.com/carlarejoices/status/357003392226295808,2013-07-15,2,,"@shaynalyne,@SrBachchan,@britneyspears,@BillGates,@chrisbrown,@CSLewisU,@SantinoCantalup,@CaronJenny,@Francischan",
saikarun,SAIKARUN.B,,@SrBachchan #SoDD :Aaj kanhaiya dekhengey aur nachegi Radha..#Jaadugar @1mgupta @shuklamit @raj20k ,http://twitter.com/saikarun/status/357845339530735616,2013-07-18,0,#SoDD,"@SrBachchan,@1mgupta,@shuklamit,@raj20k",
saikarun,SAIKARUN.B,,@SrBachchan #DoDD:PranSaab-kyun peete ho sharaab..A.B-sahare k liye bas yehi 1 sahara hai mere liye.#Mrityudaata @1mgupta @shuklamit @raj20k ,http://twitter.com/saikarun/status/357400870817759232,2013-07-17,0,#DoDD,"@SrBachchan,@1mgupta,@shuklamit,@raj20k",
saikarun,SAIKARUN.B,,@SrBachchan #DoDD:Ye ladki junglee billi ki tarah furteeli aur khatarnaak hai...aur mujhe...#DoN @1mgupta @raj20k @shuklamit ,http://twitter.com/saikarun/status/356329657127276544,2013-07-14,0,#DoDD,"@SrBachchan,@1mgupta,@raj20k,@shuklamit",
saikarun,SAIKARUN.B,,@SrBachchan #DoDD :main toh duniya ki khokli hansee par kehkahe lagata raha hun..#Sharaabi @1mgupta @raj20k @shuklamit ,http://twitter.com/saikarun/status/358134347582291969,2013-07-19,0,#DoDD,"@SrBachchan,@1mgupta,@raj20k,@shuklamit",
saikarun,SAIKARUN.B,,@SrBachchan #SoDD :Dhanno ki aankh saraabi re humka laagey..#LalBaadshah @1mgupta @raj20k @shuklamit ,http://twitter.com/saikarun/status/356399561188704256,2013-07-14,0,#SoDD,"@SrBachchan,@1mgupta,@raj20k,@shuklamit",
ajaythetwit,Ajay Purohit,,How well do u know your #Bollywood stars? From @SrBachchan to @ayushmannk @shaallwe finds their quirks #TurningEight  ,http://twitter.com/ajaythetwit/status/355957430984769539,2013-07-13,2,"#Bollywood,#TurningEight","@SrBachchan,@ayushmannk,@shaallwe",http://t.co/So1j0HZyLS
saikarun,SAIKARUN.B,,"@1mgupta @SrBachchan @shuklamit @raj20k #SoDD #Jaadugar Sir n JayaPradaji wid Amrish Puri, Raza Murad & others. ",http://twitter.com/saikarun/status/357849688562597888,2013-07-18,0,"#SoDD,#Jaadugar","@1mgupta,@SrBachchan,@shuklamit,@raj20k",
sramugade,Shashank Ramugade,,@SrBachchan Pt.ShivShankar&Pt.Hari Prasad Chaurasiya felicitated with @Whistling_Woods Maestro Awards #WWIConvocation  ,http://twitter.com/sramugade/status/357488095555371008,2013-07-17,2,#WWIConvocation,"@SrBachchan,@Whistling_Woods",http://t.co/bqPEGVfmEn
khuttatera,shanti kumar,,“@KhushbooFC: @KhushbooGrewal with @SrBachchan  another fav :) from film promotion #budhahogaterabaap ,http://twitter.com/khuttatera/status/357875434723504128,2013-07-18,3,#budhahogaterabaap,"@KhushbooGrewal,@SrBachchan",http://t.co/z7P7SwryuV”
shuklamit,अमित,,"""Keep smiling,no one cares about a sad face."" #LessonsofLife @arvindgaur @shilpimarwaha @avleengupta @srbachchan @1mgupta @kankanac ",http://twitter.com/shuklamit/status/356612322652983298,2013-07-14,0,#LessonsofLife,"@arvindgaur,@shilpimarwaha,@avleengupta,@srbachchan,@1mgupta,@kankanac",
angelwrath,Ankit Chatterjee,,Kaun Banega Roadpati - Rajnikant:  via @youtube @SrBachchan Hope u enjoyed it ..@kamaalrkhan lucky they mentioned u. ,http://twitter.com/angelwrath/status/358339050341531650,2013-07-19,39,,"@youtube,@SrBachchan",http://t.co/90lBCQNxXf
janlokpaal,janlokpal,,@AAP_KI_DELHI zAmbani own both #Feku & #Pappu How abt corrupt Modi #CongressBJPbhaibhai Loot2cont2014 @AamAadmiParty @SrBachchan @sachin_rt ,http://twitter.com/janlokpaal/status/356807170332962819,2013-07-15,2,"#Feku,#Pappu,#CongressBJPbhaibhai","@AAP_KI_DELHI,@AamAadmiParty,@SrBachchan,@sachin_rt",
sramugade,Shashank Ramugade,,@SrBachchan Pt.ShivShankar&Pt.Hari Prasad Chaurasiya felicitated with @Whistling_Woods Maestro Awards #WWIConvocation  ,http://twitter.com/sramugade/status/357488095555371008,2013-07-17,2,#WWIConvocation,"@SrBachchan,@Whistling_Woods",http://t.co/bqPEGVfmEn
khuttatera,shanti kumar,,“@KhushbooFC: @KhushbooGrewal with @SrBachchan  another fav :) from film promotion #budhahogaterabaap ,http://twitter.com/khuttatera/status/357875434723504128,2013-07-18,3,#budhahogaterabaap,"@KhushbooGrewal,@SrBachchan",http://t.co/z7P7SwryuV”
shuklamit,अमित,,"""Keep smiling,no one cares about a sad face."" #LessonsofLife @arvindgaur @shilpimarwaha @avleengupta @srbachchan @1mgupta @kankanac ",http://twitter.com/shuklamit/status/356612322652983298,2013-07-14,0,#LessonsofLife,"@arvindgaur,@shilpimarwaha,@avleengupta,@srbachchan,@1mgupta,@kankanac",
janlokpaal,janlokpal,,@AAP_KI_DELHI zAmbani own both #Feku & #Pappu How abt corrupt Modi #CongressBJPbhaibhai Loot2cont2014 @AamAadmiParty @SrBachchan @sachin_rt ,http://twitter.com/janlokpaal/status/356807170332962819,2013-07-15,2,"#Feku,#Pappu,#CongressBJPbhaibhai","@AAP_KI_DELHI,@AamAadmiParty,@SrBachchan,@sachin_rt",
faroutakhtar,Farhan Akhtar,Influential,"@SrBachchan dear Amit uncle, cannot adequately describe what this means to me... thank you ",http://twitter.com/faroutakhtar/status/354990827874947073,2013-07-13,78,,@SrBachchan,
ouatimdobara,Sachin Meena,,"@SrBachchan reminisces about legends Pran saab, Satyajit Ray & Mehdi Hasan in Filmfare.Mortal men, immortal memories. ",http://twitter.com/ouatimdobara/status/357797548477513728,2013-07-18,41,,@SrBachchan,http://t.co/bKkSbWWUeM
imneer,Neeraj Sharma ®,,@SrBachchan Anokha Tweet Prabhu :)) ,http://twitter.com/imneer/status/357071096886988803,2013-07-16,0,,@SrBachchan,
mosessapir,Moses Sapir,,"@nickadvani @SrBachchan nikhil read Amit jis blog   AB wrote amazing comment on #DDay , congrats to u & ur team ",http://twitter.com/mosessapir/status/357973826103017472,2013-07-18,6,#DDay,"@nickadvani,@SrBachchan",http://t.co/Ign2dk9wvN
urvsri,Urvashi,,@SrBachchan sir because the perception of reality is different for different people. ,http://twitter.com/urvsri/status/358282734688407557,2013-07-19,0,,@SrBachchan,
janlokpaal,janlokpal,,@indhyeaa @meumeshg @JoinAAP Bcos Corrupt Modi #congressBJPbhaibhai fill Adani zAmbani SwissACc2 make YOUTH Jobless CRIMINAls @SrBachchan ,http://twitter.com/janlokpaal/status/357529820252487681,2013-07-17,2,#congressBJPbhaibhai,"@indhyeaa,@meumeshg,@JoinAAP,@SrBachchan",
nitishmurthy,Nitish Murthy,,@SrBachchan Tried the Twitter desktop client TweetDeck yet ,http://twitter.com/nitishmurthy/status/356845998372425728,2013-07-15,59000,,@SrBachchan,
saikarun,SAIKARUN.B,,@SrBachchan #SoDD :kabke bichade huey hum aaj..#Laawaris @1mgupta @shuklamit @raj20k ,http://twitter.com/saikarun/status/357147767870717952,2013-07-16,0,#SoDD,"@SrBachchan,@1mgupta,@shuklamit,@raj20k",
puppynaz,Brian Nazareth,,"@SrBachchan dear Amit uncle, cannot adequately describe what this means to me... thank you ",http://twitter.com/puppynaz/status/356306521145090048,2013-07-14,113,,@SrBachchan,
cspraveenjain,प्रवीण जैन,,"@SrBachchan @rahuldev2 भाषाओं के लिए लड़ने वाला आज तिहाड़ में, आप लोग चुप क्यों हैं #shyamrudra #Hindi #Tamil #Marathi ",http://twitter.com/cspraveenjain/status/358165961544712192,2013-07-19,0,"#shyamrudra,#Hindi,#Tamil,#Marathi","@SrBachchan,@rahuldev2",
winzi8,Winz,,@karanjohar @MadhuriDixit1 Salsa on Nain Lad Jaive ws choreographed by @terencehere n DID 2 @amar_kunwar  &Kriti danced 2 it for @SrBachchan ,http://twitter.com/winzi8/status/356444957634068480,2013-07-14,2,,"@karanjohar,@MadhuriDixit1,@terencehere,@amar_kunwar,@SrBachchan",
kankanac,KANKANA,,@SrBachchan Sir pls see this awesome pic from yesterday :) @KANKANAC @iamrikib  ,http://twitter.com/kankanac/status/358294159058554880,2013-07-19,2,,"@SrBachchan,@KANKANAC,@iamrikib",http://t.co/MLb6Ou4U0u
sukirti_,҉  Nautanki devi  ҉,,@SrBachchan at 6th #WWIConvocation. Addressing the #2013Batch . Our pleasure to have him at the event ,http://twitter.com/sukirti_/status/357471356675293185,2013-07-17,2,"#WWIConvocation,#2013Batch",@SrBachchan,
carlarejoices,Carla Lewis,,@shaynalyne @SrBachchan @britneyspears @BillGates @chrisbrown @CSLewisU @SantinoCantalup @CaronJenny @Francischan-Let's Just Praise The Lord ,http://twitter.com/carlarejoices/status/357003392226295808,2013-07-15,2,,"@shaynalyne,@SrBachchan,@britneyspears,@BillGates,@chrisbrown,@CSLewisU,@SantinoCantalup,@CaronJenny,@Francischan",
saikarun,SAIKARUN.B,,@SrBachchan #SoDD :Aaj kanhaiya dekhengey aur nachegi Radha..#Jaadugar @1mgupta @shuklamit @raj20k ,http://twitter.com/saikarun/status/357845339530735616,2013-07-18,0,#SoDD,"@SrBachchan,@1mgupta,@shuklamit,@raj20k",
saikarun,SAIKARUN.B,,@SrBachchan #DoDD:PranSaab-kyun peete ho sharaab..A.B-sahare k liye bas yehi 1 sahara hai mere liye.#Mrityudaata @1mgupta @shuklamit @raj20k ,http://twitter.com/saikarun/status/357400870817759232,2013-07-17,0,#DoDD,"@SrBachchan,@1mgupta,@shuklamit,@raj20k",
saikarun,SAIKARUN.B,,@SrBachchan #DoDD:Ye ladki junglee billi ki tarah furteeli aur khatarnaak hai...aur mujhe...#DoN @1mgupta @raj20k @shuklamit ,http://twitter.com/saikarun/status/356329657127276544,2013-07-14,0,#DoDD,"@SrBachchan,@1mgupta,@raj20k,@shuklamit",
saikarun,SAIKARUN.B,,@SrBachchan #DoDD: insaano ki jaan toh uparwale k haath mein hoti hai be gadhe..#Geraftaar @1mgupta @raj20k @shuklamit ,http://twitter.com/saikarun/status/357150575202287616,2013-07-16,0,#DoDD,"@SrBachchan,@1mgupta,@raj20k,@shuklamit",
saikarun,SAIKARUN.B,,@SrBachchan #DoDD :main toh duniya ki khokli hansee par kehkahe lagata raha hun..#Sharaabi @1mgupta @raj20k @shuklamit ,http://twitter.com/saikarun/status/358134347582291969,2013-07-19,0,#DoDD,"@SrBachchan,@1mgupta,@raj20k,@shuklamit",
saikarun,SAIKARUN.B,,@SrBachchan #SoDD :Dhanno ki aankh saraabi re humka laagey..#LalBaadshah @1mgupta @raj20k @shuklamit ,http://twitter.com/saikarun/status/356399561188704256,2013-07-14,0,#SoDD,"@SrBachchan,@1mgupta,@raj20k,@shuklamit",
ajaythetwit,Ajay Purohit,,How well do u know your #Bollywood stars? From @SrBachchan to @ayushmannk @shaallwe finds their quirks #TurningEight  ,http://twitter.com/ajaythetwit/status/355957430984769539,2013-07-13,2,"#Bollywood,#TurningEight","@SrBachchan,@ayushmannk,@shaallwe",http://t.co/So1j0HZyLS
